,venue,locality,postal_code,street,country,latitude,longitude,venue_website
/venues/3821414,Holzpark Klybeck,Basel,,,Switzerland,,,
/venues/2957768,Blumenmarkt,St. Gallen,9000 St. Gallen,Marktplatz 25,Switzerland,47.42584,9.37456,https://www.facebook.com/blumenmarktbar/timeline
/venues/58969,Cotton Club,Zug,,,Switzerland,,,
/venues/100720,Anker,Bern,3800,Marktgasse 57,Switzerland,46.68614,7.85261,
/venues/1109521,Thêatre Arsenic,Lausanne,,,Switzerland,,,
/venues/1629618,Das Zelt,Lugano,6900,Stadio,Switzerland,46.02376,8.96146,
/venues/1766678,Extremefest,Basel,,,Switzerland,47.52114,7.69167,
/venues/639791,Braunen Mutz,Basel,,,Switzerland,,,
/venues/4149504,Rothaus Bar,Zürich,8004,Sihlhallenstrasse 1,Switzerland,47.3794,8.52735,
/venues/2283264,Grenzwert Bar,Basel,,Rheingasse 3,Switzerland,47.56075,7.59146,
/venues/2282859,Gisi Squat,Winterthur,,,Switzerland,,,
/venues/4299129,Lindbergh Pub,Sissach,,Kirchgasse 17,Switzerland,47.46522,7.81049,
/venues/71301,Tap Tap Club,Schaffhausen,,,Switzerland,,,
/venues/1330386,Cancun Club,Neuchatel,,Faubourg De L'hôpital,Switzerland,46.99396,6.93497,
/venues/551561,Prima Vista,Baden,,Mellingerstrasse 1,Switzerland,47.47091,8.30533,
/venues/3807999,JET by Valentino,Lausanne,1003,Rue de Genève 23,Switzerland,46.52187,6.62717,http://www.madclub.ch
/venues/3818334,Kellertheater,Sierre,3900 Brig,Alte Simplonstrasse 28,Switzerland,46.31529,7.99065,http://www.kellertheater.ch/
/venues/2440244,Kulturschuppen,Chur,7250,Aeussere Bahnhofstr. 3,Switzerland,46.87013,9.88053,
/venues/3990514,La Coquette,Morges,1110,Parc de l'Indépendance,Switzerland,46.50568,6.49536,https://lacoquette.ch/
/venues/3459779,Champéry Live,Monthey,,,Switzerland,46.18165,6.87476,
/venues/4231924,PALP Festival,Martigny,,,Switzerland,,,
/venues/522121,Im Fluss,Basel,,,Switzerland,,,
/venues/4355654,Westhalle Thun,Bern,3600,Industriestrasse,Switzerland,46.75671,7.614,https://westhalle.ch
/venues/1429433,Le Buro,Bulle,,,Switzerland,,,
/venues/1650388,Ohm 10,Biel,,,Switzerland,,,
/venues/717346,Club Eleven,Solothurn,4500,Fabrikstrasse 4,Switzerland,47.21184,7.52576,
/venues/2113749,Monti,Basel,,Kaistenbergstrasse 5,Switzerland,47.50816,8.02049,
/venues/3544749,Kane's Karaoke,Schaffhausen,,"Wiesengasse 20, Beringen",Switzerland,47.69406,8.57611,
/venues/1789518,Centre de Congrès le Régent,Sierre,3963,Rue des Mélèzes 28,Switzerland,46.30539,7.46256,
/venues/3380419,Nebel,Basel,4057,Sperrstrasse 94,Switzerland,47.56565,7.59646,http://nebel.cloud
/venues/119033,Kalkbreite,Zürich,,Kalkbreitestrasse 4,Switzerland,47.37417,8.52066,
/venues/1600668,Schäferei Schaffhausen,Schaffhausen,,,Switzerland,,,
/venues/162063,Fnac,Fribourg,,,Switzerland,,,
/venues/3665994,Hush Hush,Bern,3008,Federweg 22,Switzerland,46.94567,7.41943,
/venues/3688569,Sternenbar,Arosa,7050,Weisshorngipfel,Switzerland,46.78915,9.63846,https://www.gastro.arosa.com/de/bergrestaurant-brueggerstuba
/venues/1869713,Vierwaldstättersee,Luzern,,,Switzerland,,,
/venues/3112139,Parktheater,Grenchen,2540,Lindenstrasse 41,Switzerland,47.1911,7.39047,
/venues/4161334,SCHÜTZenhaus,Bern,3011,Schützenmatte,Switzerland,46.95304,7.4412,
/venues/2364344,Pirates,Hinwil,8340,Überlandstrasse 14,Switzerland,47.29932,8.84272,
/venues/2814158,Ladybar,Basel,,,Switzerland,47.56744,7.59755,
/venues/3220139,Podium,Basel,,,Switzerland,47.5596,7.58858,
/venues/1083566,Kirchplatz,Winterthur,,,Switzerland,,,
/venues/2204909,Moloko,Geneva,1204,"4, place des volontaires",Switzerland,46.204,6.13628,
/venues/3687464,Perle,Zürich,8004 Zürich,Langstrasse 84,Switzerland,47.37777,8.52669,
/venues/243763,Montreux Jazz,Montreux,,,Switzerland,,,
/venues/4279154,Tibits,Basel,,,Switzerland,,,
/venues/1178931,Berne,Zürich,,,Switzerland,,,
/venues/1550678,Opposition,Lyss,,,Switzerland,,,
/venues/1867093,Mausefalle,Zürich,8001,Uraniastrasse 40,Switzerland,47.37294,8.53511,
/venues/1905173,Metzgerhalle,Luzern,,,Switzerland,,,
/venues/2850523,Entre Terre et Mer,Lausanne,1673,Rue du Casino 19,Switzerland,46.61915,6.82212,http://www.TerreMer.ch
/venues/3057249,Hotel Les Trois Rois - Salle Belle Epoque,Basel,4051,Blumenrain 8,Switzerland,47.56044,7.58767,
/venues/3769164,Box,Davos,7260,Bahnhofstrasse 19,Switzerland,46.81178,9.84321,http://www.boxdavos.ch/
/venues/1466193,Kornhausforum,Bern,3011,Kornhausplatz 18,Switzerland,46.94884,7.44725,
/venues/1858963,Xroom,Lausanne,,,Switzerland,,,
/venues/162078,XXe,Fribourg,,,Switzerland,,,
/venues/3560464,Taratata,Bremgarten,5620,Obertorplatz 7,Switzerland,47.35101,8.34427,https://www.facebook.com/TaratataBremgarten/
/venues/2542764,Kellertheater,Winterthur,8400,Marktgasse 53,Switzerland,47.49935,8.72712,
/venues/4233339,Uptown Geneva,Geneva,1201,2 Rue de la Servette,Switzerland,46.20951,6.13942,
/venues/2871183,FabrikBistro,Bern,,Fabrikstrasse 2a,Switzerland,46.95236,7.42282,
/venues/3113394,Dreiländereck,Basel,4057,Westquaistrasse 62,Switzerland,47.5874,7.58945,
/venues/936326,Kulturforum,Amriswil,8580,Bahnhofstrasse 22,Switzerland,47.54816,9.3025,
/venues/1395148,Helvetiaplatz,Zürich,8004,Helvetiaplatz,Switzerland,47.37606,8.52633,
/venues/3459104,Bergkirchli,Arosa,7050,Innerarosa,Switzerland,46.77442,9.65711,
/venues/3698179,Tibits,Zürich,8008,Falkenstrasse 12,Switzerland,47.3647,8.54761,http://www.tibits.ch
/venues/3830324,Gwölb,Winterthur,,,Switzerland,,,
/venues/3494679,Jetlag,Lausanne,,,Switzerland,46.51965,6.63227,
/venues/146963,Fête De La Musique,Fribourg,,,Switzerland,,,
/venues/4406919,Summer Now ExpoPark Nidau,Lyss,2560,Uferweg,Switzerland,47.12977,7.23788,https://www.summernow.ch
/venues/1135186,"Le Salon, Bleu Café",Neuchatel,,,Switzerland,,,
/venues/2841143,Bistro Bar Ratsstübli,Bern,3600,Rathausplatz 6,Switzerland,46.75983,7.62843,
/venues/96210,Petit Palais At Montreux Palace,Montreux,,,Switzerland,,,
/venues/418781,Theater An Der Mürg,Stans,6370,Mürgstrasse 6,Switzerland,46.95599,8.36715,
/venues/3507144,Waldstock Open Air Spektakel,Cham,6312,Tannstraße 4,Switzerland,47.19803,8.49479,http://www.waldstock.ch
/venues/3818214,Feel Good Music Bistro,Grenchen,,,Switzerland,,,
/venues/2404679,Studio 2 RSI Lugano/Besso,Lugano,6900,,Switzerland,46.00937,8.95079,
/venues/2974473,Gleiswerk Die Eventfabrik,Bern,3600,Seestrasse 14,Switzerland,46.75142,7.63312,
/venues/3460134,Kultur i de Braui Hochdorf,Luzern,,,Switzerland,47.05017,8.30931,
/venues/3836554,Music Days Steffisburg,Bern,3612 Steffisburg,,Switzerland,46.77923,7.63814,https://music-days.ch
/venues/3092874,Salle du Lignon,Geneva,1219 Le Lignon,Place du Lignon 16,Switzerland,46.2035,6.0944,
/venues/2916843,Nova Jazz,Yverdon-Les-Bains,,rue des Cygnes,Switzerland,46.78479,6.63548,http://www.novajazz.ch
/venues/2773358,Disco-club Utopia,Aarau,5000,Frey-Herosestr. 20,Switzerland,47.38989,8.05195,
/venues/2845033,Horse Park Zürich-dielsdorf,Dielsdorf,8157,Neeracherstrasse 20,Switzerland,47.48898,8.47142,
/venues/1527313,Ey5 Club,Bern,,,Switzerland,,,
/venues/2078519,City Club,Lausanne,,,Switzerland,46.5093,6.6616,
/venues/1774353,Schloss Greifensee Schlosswiese,Zürich,8606,Im Städtli,Switzerland,47.36459,8.67622,
/venues/2929448,Gasthaus Grünenwald,Luzern,,,Switzerland,46.81993,8.40699,
/venues/3057984,Riverside Open Air,Aarburg,4663,Badweg,Switzerland,47.3169,7.89567,http://www.riversideaarburg.com/
/venues/2474944,Sonarraum U64,Bern,,,Switzerland,46.94792,7.44461,
/venues/1110011,Tell Blues Club,Bern,3072,Bernstrasse 101,Switzerland,46.94015,7.39108,
/venues/1938909,Zamba Loca Festival,Wohlen,,,Switzerland,,,
/venues/3503904,The Chedi Andermatt,Luzern,6490,Gotthardstrasse 4,Switzerland,46.61761,8.56621,
/venues/979411,Kulturzentrum Alts Schlachthuus,Laufen,4242,Seidenweg 55,Switzerland,47.42215,7.50389,
/venues/417446,Piazza Governo,Locarno,,,Switzerland,46.19849,9.02692,
/venues/2785878,Musical Theater Messe Basel,Basel,4028,Feldbergstr. 21,Switzerland,47.5658,7.58859,
/venues/2919088,Wirtschaft zum Transit,Zürich,,Aargauerstrasse 14,Switzerland,47.39238,8.49852,https://wirtschaftzumtransit.wordpress.com/
/venues/87576,Theater Palace,St. Gallen,,,Switzerland,,,
/venues/972626,Viscose Eventbar,Luzern,6020,Emmenweidstrasse 20,Switzerland,47.07361,8.27461,http://www.viscose-eventbar.ch/
/venues/2063809,Couleur 3 Radio,Lausanne,,,Switzerland,,,
/venues/2087969,Halle Des Fêtes,Payerne,1530,Avenue du Stade,Switzerland,46.82516,6.94136,
/venues/4095629,WinterBAR.ch,Winterthur,9203,Wisental 698,Switzerland,47.43129,9.21017,
/venues/2509869,Nangijala,Schwyz,7180,Via Alpsu 43,Switzerland,46.7009,8.84545,http://www.nangijala.ch
/venues/2303854,Moon & Stars Festival,Locarno,6600,Piazza Grande Di Locarno,Switzerland,46.16757,8.80101,
/venues/2729828,MONO Spazio Condiviso Locarno,Locarno,6600,"Via Fiorina, 1",Switzerland,46.17012,8.79225,http://monolocarno.ch/
/venues/2805713,Frohe Aussicht,Zürich,8942,In der Weid 8,Switzerland,47.26725,8.57681,http://www.frohe-aussicht-oberrieden.ch
/venues/3749224,Rock Story,St. Gallen,9000,Augistinergasse 26,Switzerland,47.42715,9.37457,
/venues/1672943,Radio Kanal K,Aarau,5001,Rohrerstrasse 20,Switzerland,47.39407,8.05854,
/venues/4366601,"Theater Fauteuil, Tabourettli",Basel,4051,Spalenberg 12,Switzerland,47.55735,7.58641,
/venues/3092924,Salle CO2,Bulle,1635,La Ronclina 4,Switzerland,46.60584,7.05897,
/venues/2867233,Theater Ticino,Zürich,,xx,Switzerland,47.23815,8.64134,
/venues/3701874,Langnauer Keller-Theater,Bern,3550,Schlossstrasse 6,Switzerland,46.939,7.7879,
/venues/4255109,Duke S Wine Tapas & Music Bar,Lausanne,1003,Rue du Flon 12,Switzerland,46.52065,6.63558,
/venues/3932104,Face Club,Zürich,8305 Dietlikon,Industriestrasse 29,Switzerland,47.41258,8.62008,
/venues/2932268,Ark Guitars,Wetzikon,,Bertschickerstr. 2,Switzerland,47.32422,8.78535,http://www.arkguitars.ch
/venues/2895688,Avegno Piazza,Locarno,6670,Avegno Piazza,Switzerland,46.20213,8.74393,
/venues/2367854,OG9,Zürich,8004,Lagerstrasse 98,Switzerland,47.3802,8.52937,
/venues/2489434,La Parfumerie,Geneva,1227,"Chemin de la Gravière, 9",Switzerland,46.19724,6.13045,http://www.laparfumerie.ch
/venues/3148619,Das Zelt,Solothurn,4500,Gurzelenstrasse 3,Switzerland,47.20966,7.50486,
/venues/3201463,Représentation privée,Lausanne,,,Switzerland,46.51965,6.63227,
/venues/3167999,Tropenhaus Wolhusen,Luzern,,,Switzerland,47.05864,8.07316,
/venues/83404,Alpenrock House,Zürich,8060,Butzenbüelstrasse,Switzerland,47.44773,8.56855,
/venues/117521,Bogen 13,Zürich,,,Switzerland,47.36865,8.53918,
/venues/1380386,Rampe Club,Zürich,8608,Sennweidstrasse 1b,Switzerland,47.27255,8.82226,http://www.rampeclub.ch/
/venues/3740399,Icon Club,Zürich,8001,Augustinerhof 1,Switzerland,47.37168,8.53979,
/venues/3749944,Karma Club,Bern,3011,Genfergasse 10,Switzerland,46.94965,7.44116,http://www.karmabern.com
/venues/3476829,Babette Club,Zürich,8004,Babette Club Langstrasse 83,Switzerland,47.3778,8.5265,http://www.babette-club.ch
/venues/3891884,Sofar Sounds,Zürich,,,Switzerland,,,
/venues/1329871,Imagine Festival,Basel,,,Switzerland,,,
/venues/3256009,Bäckerstübli Scherzingen,Kreuzlingen,8596,Dorfstrasse 2,Switzerland,47.63042,9.22628,http://www.baeckerstuebli.ch
/venues/2008379,Jazz Onze +,Lausanne,,,Switzerland,,,
/venues/4374255,KANTINE ATTISHOLZ,Solothurn,4533,Attisholzstrasse 10,Switzerland,47.22649,7.57728,https://kantine-attisholz.ch
/venues/73384,El Internacional,Zürich,,,Switzerland,,,
/venues/927441,Miller's Studio,Zürich,8008,Seefeldstrasse 225,Switzerland,47.35172,8.56133,
/venues/1057716,Radio Paradiso,Lausanne,,,Switzerland,,,
/venues/1475258,Erster Stock,Basel,,Tramstrasse 66,Switzerland,47.51018,7.61652,http://www.schoolyard.ch/sy_1stock/index.php?content=info
/venues/3831469,Arosa Electronica Festival,Arosa,,"Dorf, 7050",Switzerland,46.78237,9.67991,
/venues/4041159,Horst Club,Kreuzlingen,8280,Kirchstrasse 1,Switzerland,47.64736,9.17351,
/venues/2580418,Les Amis,Zürich,8005,Förrlibuckstrasse 110,Switzerland,47.39218,8.51297,http://www.clublesamis.ch
/venues/2295014,Klosterhof,Zürich,5630,Markstrasse 4,Switzerland,47.27516,8.33757,
/venues/2978988,"Konzertsaal, Union",Basel,4057,Klybeckstrasse 95,Switzerland,47.56891,7.59018,
/venues/1403178,Pyramides de Vidy,Lausanne,1007,Esplanade des Cantons,Switzerland,46.51168,6.60282,http://www.chocolate-festival.ch
/venues/1504728,Güterschuppen Wollishofen,Zürich,8038,Verein Güterschuppen,Switzerland,,,
/venues/1560253,Bar Berlin,Luzern,6003,Laedelistr. 6,Switzerland,47.0537,8.29471,
/venues/1790568,Evita Club,Wetzikon,8620,Zürcherstrasse 27,Switzerland,47.3211,8.78956,
/venues/1856993,KKL Plaza,Luzern,,,Switzerland,,,http://www.kkl-luzern.ch
/venues/457221,Afro Pfingsten,Winterthur,8400,,Switzerland,47.48569,8.72929,https://www.afro-pfingsten.ch/
/venues/787486,Nationales Sportzentrum Huttwil,Huttwil,4953,Bernstrasse 315,Switzerland,47.10733,7.82825,
/venues/2159774,The Classroom,Wetzikon,8620,Bahnhofstrasse 132,Switzerland,47.32506,8.79869,
/venues/1075796,Kulturforum Würth Chur,Chur,7000,Aspermontstrasse 1,Switzerland,46.86014,9.52865,
/venues/1614178,Stadtplatz,Lyss,3270,Stadtplatz,Switzerland,47.0444,7.27583,
/venues/3894119,Domplatz Arlesheim,Basel,4144,Domplatz,Switzerland,47.49216,7.62066,
/venues/4109179,Restaurant Ambiente,Luzern,CH- 6014,An der kleinen Emme 1,Switzerland,47.05297,8.25603,http://www.restaurant-ambiente.ch
/venues/1575668,B70 Music Bar,Luzern,,Bahnhofstrasse 70,Switzerland,47.08362,8.43374,
/venues/4064884,Ebrietas Bar,Zürich,,,Switzerland,,,
/venues/4095624,Mehrzweckanlagen Pöschen,Schwarzenburg,3150,Freiburgstrasse 100,Switzerland,46.81497,7.32612,http://www.altjahrswoche.ch
/venues/4256414,Kunstmuseum Basel - Neubau,Basel,4052,St. Alban-Graben 20,Switzerland,47.55455,7.59495,
/venues/2663728,St. Jakobsareal,Basel,4052,Jakobsareal,Switzerland,47.54842,7.61017,
/venues/2732328,Höhematte,Bern,3800,Höheweg 41,Switzerland,46.68648,7.85691,
/venues/2263329,Cafébar Salon,Basel,,Sperrstrasse 94,Switzerland,47.56565,7.59646,http://cafesalon.ch/basel/index.html
/venues/2989458,Planetspade Shop,Bern,3014,Wankdorffeldstrasse 96,Switzerland,46.96475,7.45691,http://www.planetspade.ch/
/venues/3072254,Landiwiese Süd,Zürich,8038,Mythenquai,Switzerland,47.34746,8.53436,
/venues/83289,Palais Xtra,Zürich,,,Switzerland,,,
/venues/1296541,Youniverse Club,Olten,4600,Tannwaldstrasse 101,Switzerland,47.36128,7.91812,http://www.youruniverse.ch
/venues/843626,Cult Club,Lausanne,,,Switzerland,,,
/venues/2052304,Stadtkirche,Basel,4410,"Rathausstrasse 23, 4410",Switzerland,47.48448,7.73451,
/venues/3472824,Les Archives,Bulle,,,Switzerland,46.61545,7.05773,
/venues/3753069,Select Club,Bern,,,Switzerland,46.94797,7.44745,
/venues/3797954,Bibliothek bar,Basel,4051,Kohlenberg 7,Switzerland,47.55403,7.58844,https://www.bibliothekbar.ch/
/venues/3594614,"Frauenraum, Reitschule",Bern,,Neubrückstr. 8,Switzerland,46.95293,7.44038,http://www.frauenraum.ch
/venues/3377394,Kino Rex,Bern,3011,Schwanengasse 9,Switzerland,46.94668,7.43932,
/venues/1028421,Place Nova Friburgo,Estavayer-Le-Lac,1470,Au Bord Du Lac,Switzerland,46.84964,6.84506,
/venues/67439,Salle des Fêtes du Lignon,Geneva,,,Switzerland,,,
/venues/3083284,Bar & Pub Festival Tuggen,Eschenbach,8856,Betti 67,Switzerland,47.18563,8.93004,http://www.barundpub.ch
/venues/2269464,P'tit Music Hohl,Geneva,1216,Avenue Louis-Casai 54,Switzerland,46.22306,6.10978,http://www.musichohl.ch
/venues/1665738,Alte Taverne,Frutigen-Niedersimmental,,Dorfstrasse,Switzerland,46.49124,7.5572,
/venues/2803963,The King Size Pub,Lausanne,1002,Port-franc 16,Switzerland,46.52181,6.6268,
/venues/3029224,Royal Arena Festival,Biel,,,Switzerland,,,http://www.royalarena.ch
/venues/4263534,Konrad Lifestyle Events - Art Basel,Basel,,,Switzerland,,,
/venues/1399293,Festival Des Arcs,Zürich,,,Switzerland,,,http://www.festival-des-arcs.ch/
/venues/3459999,Jazz Club Q4,Basel,,"Hotel Schützen, Kulturkeller Bahnhofstrasse 19 4310 Rheinfelden",Switzerland,47.553,7.79275,http://www.jazzclubq4.ch/
/venues/3567269,Kiosk'Art Jeunes-Rives,Neuchatel,,,Switzerland,46.98999,6.92927,
/venues/1288106,Tennis Couvert D'ajoie,Porrentruy,,"Route De Courgenay, 110",Switzerland,47.41645,7.09174,
/venues/1583463,Jazz Cat Club,Locarno,,Via Muraccio 21,Switzerland,46.15458,8.77505,
/venues/4371127,Hotel Castell,St. Moritz,7524,Via Castell 300,Switzerland,46.59835,9.9493,
/venues/1364926,Motion Open Air Festival,Zürich,,,Switzerland,,,
/venues/3794749,Mutterschiff Openair Menziken (AG),Aarau,5737 Menziken,Turnplatzstrasse 9,Switzerland,,,http://www.mutterschiff.ch/
/venues/1650598,Schützenmatte (bei Bahnhof Sbb),Bern,3000,Bollwerk,Switzerland,46.95058,7.44062,
/venues/3223614,Laboratoire Autogéré de Création (LAC),La Chaux De Fonds,2300,Rue de l'Hôtel de Ville 21,Switzerland,47.10181,6.83425,http://www.lac-cdf.ch/
/venues/3157199,Union,Basel,4057,Klybeckstraße 95,Switzerland,47.56891,7.59018,
/venues/4316644,Kulturnacht Surselva,Surselva,,,Switzerland,,,http://www.kulturnacht-surselva.ch/
/venues/4342136,Qwertz,Lausanne,1003,Rue de la Grotte 3,Switzerland,46.51874,6.63431,
/venues/45258,Hardturmstadion,Zürich,,,Switzerland,,,
/venues/923211,Indochine,Zürich,,,Switzerland,,,
/venues/1159311,Bundesplatz,Bern,,Bundesplatz Bern,Switzerland,46.9471,7.44424,
/venues/1681308,Lwb,Baden,,,Switzerland,,,
/venues/1855028,Technikum Winterthur,Winterthur,8400,Technikumstrasse 9,Switzerland,47.49728,8.72935,
/venues/847001,Zanzibar,Wohlen,,,Switzerland,,,
/venues/3780244,Folklor,Lausanne,,,Switzerland,,,
/venues/82960,Festhalle,Luzern,,,Switzerland,,,
/venues/82941,Sporthalle,Basel,,,Switzerland,,,
/venues/895941,Lidowiese,Luzern,,Verkehrshaus-lido‎,Switzerland,47.05112,8.33477,
/venues/3507099,Lakritz,Zürich,8001,Museumstrasse 2,Switzerland,47.37902,8.54101,http://www.lakritz.landesmuseum.ch/
/venues/495176,Fürstenlandsaal,Gossau,9200,Bahnhofstrasse 25,Switzerland,47.41426,9.25221,
/venues/3968604,Zürich OpenAir,Zürich,,"Flughofstrasse 21, Glattbrugg",Switzerland,47.43615,8.55833,
/venues/2510419,Bananenreiferei,Zürich,8005,Pfingstweidstrasse 101,Switzerland,47.39025,8.509,
/venues/2560829,Churerfest,Chur,7000,,Switzerland,46.85726,9.52673,
/venues/3353354,Shedhalle,Zug,6300,Hofstrasse 15,Switzerland,47.15977,8.51564,
/venues/3204928,Konservatorium,Bern,3000,Kramgasse 36,Switzerland,46.94815,7.45031,http://www.konzerttheaterbern.ch/
/venues/4392856,Dali's,Zürich,8003,Meinrad-Lienert-Strasse 17,Switzerland,47.37481,8.51781,https://www.dalis.ch
/venues/3089504,Loft A46,Montreux,,Avenue des Alps,Switzerland,46.43628,6.9098,
/venues/2486884,2uo Club,Biel,2502,zentralstrasse 54,Switzerland,47.13572,7.24756,http://www.2uoclub.ch
/venues/4283969,Blago Bung,Bern,,Rugenparkstrasse 8,Switzerland,46.68164,7.8515,
/venues/1845353,Afg Arena,St. Gallen,9015,Zürcher Straße,Switzerland,47.40763,9.30394,
/venues/2095994,Ewigi Liebi Theater,Bern,,,Switzerland,,,
/venues/4406171,Marians Im Jazzzelt,Bern,3012,Engestrasse 54,Switzerland,46.96105,7.43938,
/venues/2620678,"Reithalle, Wenkenpark",Basel,4125,Bettinger Strasse 121,Switzerland,47.57495,7.65284,
/venues/2867263,Jazz Im Seefeld,Zürich,,,Switzerland,47.36865,8.53918,
/venues/2958278,Horn Areal,Zürich,8805,Hornstrasse 5,Switzerland,47.21071,8.70573,
/venues/3083219,Port Gitana Bellevue,Geneva,,,Switzerland,46.19839,6.1423,
/venues/522736,Manège d'Onex,Geneva,1213,Chemin des Laz 16,Switzerland,46.18293,6.10303,http://maneges.ch/
/venues/3435749,Kulm Park,St. Moritz,7500,,Switzerland,46.49527,9.82043,
/venues/1485403,Wallhalla,Davos,,,Switzerland,46.80012,9.83089,
/venues/976831,Jazzfestival Bern,Bern,,,Switzerland,,,
/venues/418961,Wega Weinfelden,Weinfelden,,,Switzerland,,,
/venues/259161,Patinoire,Geneva,,,Switzerland,,,
/venues/2225504,Altstadt Schaffhausen,Schaffhausen,8200,Herrenacker,Switzerland,47.69567,8.63352,
/venues/3526999,Sihlcity,Zürich,8045,Kalanderplatz 1,Switzerland,47.3581,8.52329,http://www.sihlcity.ch
/venues/3851044,Lakelive,Biel,2500,Festivalgelände,Switzerland,,,http://www.lakelive.ch
/venues/3035279,Zeughausareal,Uster,8610,Berchtoldstrasse 10,Switzerland,47.35039,8.71206,
/venues/3217023,Goscho,Bern,3006 Bern,Muristrasse 93,Switzerland,46.93941,7.47119,http://claudebowald.ch/de/goscho
/venues/2704718,Festival Hors Tribu,Yverdon-Les-Bains,,,Switzerland,46.9111,6.61131,http://www.horstribu.ch/
/venues/2770523,Hotel Uto Kulm,Zürich,,,Switzerland,47.36865,8.53918,
/venues/2533614,wetterhorn hasliberg (hasliberg city),Bern,,,Switzerland,46.94792,7.44461,http://www.wetterhorn-hasliberg.ch/
/venues/3343194,Blue Turtle,Bern,3705,Interlakenstrasse 107,Switzerland,46.66779,7.72047,http://blueturtle.ch/
/venues/1427098,Rampe Club,Zürich,8608,Sennweidstrasse 1B,Switzerland,47.27231,8.82253,
/venues/1967674,Zar Café Bar,Bern,3007,"Pestalozzistrasse 9,",Switzerland,46.94141,7.42549,
/venues/879761,Salle Des Spectacles,Lausanne,,Rue De Lausanne 37,Switzerland,46.53648,6.58603,
/venues/2043554,Equilibre - La Spirale,Fribourg,1700,,Switzerland,46.80978,7.16684,
/venues/2191174,Fête de l'Espoir,Geneva,,,Switzerland,,,
/venues/4201719,Gate27 Auditorium,Winterthur,8400,Theaterstrasse 27,Switzerland,47.50389,8.72846,
/venues/3919734,Akustik Terrasse Kammgarn,Schaffhausen,,,Switzerland,,,
/venues/2220614,Open Air Gampel Festival,Gampel,3945,Niedergampelstr. 15,Switzerland,46.31293,7.72986,https://www.openairgampel.ch
/venues/4001474,Théâtre de St-Gervais,Geneva,,Place de St-Gervais,Switzerland,46.20566,6.14267,https://saintgervais.ch/
/venues/2647708,Schloss Rapperswil,Zürich,8640,Lindenhügel,Switzerland,47.22734,8.81553,
/venues/2760963,Yehudi Menuhin Forum Bern,Bern,3005,Helvetiaplatz 6,Switzerland,46.94378,7.44796,
/venues/2817388,Moulin Rouge Genève,Geneva,1205,"Avenue du Mail, 1",Switzerland,46.2009,6.13978,http://moulinrouge-geneve.ch/
/venues/2746633,P1 Club,Dubendorf,8600,Neugutstr. 88,Switzerland,47.40132,8.60475,
/venues/3222864,Aigl' in Music,Montreux,1860,Rue du Collège – Collège des Ormonts,Switzerland,46.31882,6.96426,
/venues/1499218,Canton De Vaud,Geneva,,,Switzerland,,,
/venues/1526203,Unvermeidbar Theater Palino,Baden,,,Switzerland,,,
/venues/1674553,Braderie Zentralplatz Bühne,Biel,2500,-,Switzerland,47.13678,7.24679,http://www.bielerbraderie.ch
/venues/861761,Café Ve,Montreux,1800,pl. de la Gare,Switzerland,46.46308,6.84296,http://www.veme.ch
/venues/178438,Safari Beat Club,Chur,,,Switzerland,46.85078,9.53199,
/venues/4369271,"Le Rez, Usine",Geneva,1204,"Place des Volontaires, 4",Switzerland,46.20397,6.13589,https://www.kalvingrad.com/
/venues/2917948,El Cannario,Bern,,,Switzerland,46.87965,7.62115,
/venues/3234169,Sion sous les Étoiles,Sion,,,Switzerland,46.23312,7.36063,
/venues/3034334,Stockhorn Arena,Bern,3604,Thun Süd,Switzerland,46.74734,7.60303,
/venues/492646,L'Esprit Frappeur,Lausanne,,Lutry,Switzerland,46.50888,6.68276,
/venues/2978338,N2O Bar Restaurant,Lausanne,1003 Lausanne,Place de l'Europe 7,Switzerland,46.52034,6.62986,
/venues/82899,Pavillon Des Sports De Champel,Geneva,,,Switzerland,,,
